#parent	child	edge_length
#parent	child'NA'
04610 Complement and coagulation cascades	K03902	0.5
ko00536	K03903	0.5
ko00536	K03904	0.5
ko00536	K03905	0.5
05171 Coronavirus disease - COVID-19	K03906	0.5
ko04091	K03907	0.5
04610 Complement and coagulation cascades	K03908	0.5
ko00536	K03909	0.5
ko04147	K03910	0.7925112716146983
ko00536	K03911	0.5
ko00536	K03912	0.5
ko00536	K03913	0.5
ko04030	K03914	0.5
ko04030	K03915	0.5
ko04030	K03916	0.5
05171 Coronavirus disease - COVID-19	K03917	0.5
ko01007	K03918	0.5
ko03400	K03919	0.5
ko01004	K03921	0.5
ko01004	K03922	0.5
99980 Enzymes with EC numbers	K03923	0.5
99980 Enzymes with EC numbers	K03924	0.5
ko03000	K03925	0.5
99994 Others	K03926	0.5
00983 Drug metabolism - other enzymes	K03927	0.5
99980 Enzymes with EC numbers	K03928	0.5
99980 Enzymes with EC numbers	K03929	0.5
99980 Enzymes with EC numbers	K03930	0.5
99980 Enzymes with EC numbers	K03931	0.5
99988 Secondary metabolism	K03932	0.5
99996 General function prediction only	K03933	0.5
04932 Non-alcoholic fatty liver disease	K03934	0.5
04932 Non-alcoholic fatty liver disease	K03935	0.5
04932 Non-alcoholic fatty liver disease	K03936	0.5
04932 Non-alcoholic fatty liver disease	K03937	0.5
04932 Non-alcoholic fatty liver disease	K03938	0.5
04932 Non-alcoholic fatty liver disease	K03939	0.5
04932 Non-alcoholic fatty liver disease	K03940	0.5
04932 Non-alcoholic fatty liver disease	K03941	0.5
04932 Non-alcoholic fatty liver disease	K03942	0.5
04932 Non-alcoholic fatty liver disease	K03943	0.5
04932 Non-alcoholic fatty liver disease	K03944	0.5
04932 Non-alcoholic fatty liver disease	K03945	0.5
04932 Non-alcoholic fatty liver disease	K03946	0.5
04932 Non-alcoholic fatty liver disease	K03947	0.5
04932 Non-alcoholic fatty liver disease	K03948	0.5
04932 Non-alcoholic fatty liver disease	K03949	0.5
04932 Non-alcoholic fatty liver disease	K03950	0.5
04932 Non-alcoholic fatty liver disease	K03951	0.5
04932 Non-alcoholic fatty liver disease	K03952	0.5
04932 Non-alcoholic fatty liver disease	K03953	0.5
04932 Non-alcoholic fatty liver disease	K03954	0.5
04932 Non-alcoholic fatty liver disease	K03955	0.5
04932 Non-alcoholic fatty liver disease	K03956	0.5
04932 Non-alcoholic fatty liver disease	K03957	0.5
04932 Non-alcoholic fatty liver disease	K03958	0.5
04932 Non-alcoholic fatty liver disease	K03959	0.5
04932 Non-alcoholic fatty liver disease	K03960	0.5
04932 Non-alcoholic fatty liver disease	K03961	0.5
04932 Non-alcoholic fatty liver disease	K03962	0.5
04932 Non-alcoholic fatty liver disease	K03963	0.5
04932 Non-alcoholic fatty liver disease	K03964	0.5
04932 Non-alcoholic fatty liver disease	K03965	0.5
04932 Non-alcoholic fatty liver disease	K03966	0.5
04932 Non-alcoholic fatty liver disease	K03967	0.5
04932 Non-alcoholic fatty liver disease	K03968	0.5
99998 Others	K03969	0.5
ko02048	K03970	0.5
99998 Others	K03971	0.5
99998 Others	K03972	0.5
ko02048	K03973	0.5
ko03000	K03974	0.5
99996 General function prediction only	K03975	0.5
ko03016	K03976	0.5
ko03009	K03977	0.5
ko03036	K03978	0.5
ko03009	K03979	0.5
ko02000	K03980	0.5
ko02044	K03981	0.5
ko00536	K03982	0.5
ko01002	K03983	0.5
ko04147	K03984	0.7925112716146983
ko00537	K03985	0.5
ko04131	K03986	0.5
ko04131	K03987	0.5
ko04131	K03988	0.5
ko04147	K03989	0.7925112716146983
ko04147	K03990	0.7925112716146983
ko04091	K03991	0.5
ko01002	K03992	0.5
ko01002	K03993	0.5
ko01002	K03994	0.5
05020 Prion disease	K03995	0.5
05020 Prion disease	K03996	0.5
05020 Prion disease	K03997	0.5
05020 Prion disease	K03998	0.5
05020 Prion disease	K03999	0.5
05020 Prion disease	K04000	0.5
ko04147	K04001	0.7925112716146983
05133 Pertussis	K04002	0.5
05133 Pertussis	K04003	0.5
ko04147	K04004	0.7925112716146983
ko00537	K04006	0.5
ko04090	K04007	0.5
ko00537	K04008	0.5
ko04030	K04009	0.5
ko04090	K04010	0.5
ko04090	K04011	0.5
ko04090	K04012	0.5
99982 Energy metabolism	K04013	0.5
99982 Energy metabolism	K04014	0.5
99982 Energy metabolism	K04015	0.5
99982 Energy metabolism	K04016	0.5
99982 Energy metabolism	K04017	0.5
99982 Energy metabolism	K04018	0.5
00564 Glycerophospholipid metabolism	K04019	0.5
00620 Pyruvate metabolism	K04020	0.5
00620 Pyruvate metabolism	K04021	0.5
00620 Pyruvate metabolism	K04022	0.5
99985 Amino acid metabolism	K04023	0.5
99985 Amino acid metabolism	K04024	0.5
99985 Amino acid metabolism	K04025	0.5
99985 Amino acid metabolism	K04026	0.5
99985 Amino acid metabolism	K04027	0.5
99985 Amino acid metabolism	K04028	0.5
99985 Amino acid metabolism	K04029	0.5
99985 Amino acid metabolism	K04030	0.5
99985 Amino acid metabolism	K04031	0.5
00860 Porphyrin metabolism	K04032	0.5
ko03000	K04033	0.5
00860 Porphyrin metabolism	K04034	0.5
00860 Porphyrin metabolism	K04035	0.5
00860 Porphyrin metabolism	K04036	0.5
00860 Porphyrin metabolism	K04037	0.5
00860 Porphyrin metabolism	K04038	0.5
00860 Porphyrin metabolism	K04039	0.5
ko01006	K04040	0.5
00680 Methane metabolism	K04041	0.5
00541 O-Antigen nucleotide sugar biosynthesis	K04042	0.5
ko04147	K04043	0.7925112716146983
ko03110	K04044	0.5
ko03110	K04045	0.5
ko03110	K04046	0.5
ko03036	K04047	0.5
ko02044	K04048	0.5
ko02044	K04049	0.5
ko02044	K04050	0.5
ko02044	K04051	0.5
ko02044	K04052	0.5
ko02044	K04053	0.5
ko02044	K04054	0.5
ko02044	K04055	0.5
ko02044	K04056	0.5
ko02044	K04057	0.5
ko02044	K04058	0.5
ko02044	K04059	0.5
ko02044	K04060	0.5
ko02044	K04061	0.5
99992 Structural proteins	K04062	0.5
99980 Enzymes with EC numbers	K04063	0.5
99992 Structural proteins	K04064	0.5
99996 General function prediction only	K04065	0.5
ko03400	K04066	0.5
ko03400	K04067	0.5
99980 Enzymes with EC numbers	K04068	0.5
99980 Enzymes with EC numbers	K04069	0.5
99980 Enzymes with EC numbers	K04070	0.5
05146 Amoebiasis	K04072	0.20806626577080212
00621 Dioxin degradation	K04073	0.5
ko03036	K04074	0.5
ko03016	K04075	0.5
ko01002	K04076	0.5
ko04147	K04077	0.7925112716146983
ko03029	K04078	0.5
ko04147	K04079	0.7925112716146983
ko03110	K04080	0.5
ko03110	K04081	0.5
ko03029	K04082	0.5
ko03110	K04083	0.5
ko03110	K04084	0.5
ko03016	K04085	0.5
ko03110	K04086	0.5
ko01002	K04087	0.5
ko01002	K04088	0.5
99980 Enzymes with EC numbers	K04090	0.5
00920 Sulfur metabolism	K04091	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K04092	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K04093	0.5
ko03036	K04094	0.5
ko03036	K04095	0.5
99979 Unclassified viral proteins	K04096	0.5
05204 Chemical carcinogenesis - DNA adducts	K04097	0.5
00361 Chlorocyclohexane and chlorobenzene degradation	K04098	0.5
00627 Aminobenzoate degradation	K04099	0.5
00624 Polycyclic aromatic hydrocarbon degradation	K04100	0.5
00624 Polycyclic aromatic hydrocarbon degradation	K04101	0.5
00624 Polycyclic aromatic hydrocarbon degradation	K04102	0.5
00380 Tryptophan metabolism	K04103	0.5
99980 Enzymes with EC numbers	K04104	0.5
00627 Aminobenzoate degradation	K04105	0.5
00627 Aminobenzoate degradation	K04107	0.5
00627 Aminobenzoate degradation	K04108	0.5
00627 Aminobenzoate degradation	K04109	0.5
00627 Aminobenzoate degradation	K04110	0.5
00362 Benzoate degradation	K04112	0.5
00362 Benzoate degradation	K04113	0.5
00362 Benzoate degradation	K04114	0.5
00362 Benzoate degradation	K04115	0.5
00362 Benzoate degradation	K04116	0.5
00362 Benzoate degradation	K04117	0.5
00362 Benzoate degradation	K04118	0.5
05208 Chemical carcinogenesis - reactive oxygen species	K04119	0.5
00904 Diterpenoid biosynthesis	K04120	0.5
00904 Diterpenoid biosynthesis	K04121	0.5
ko00199	K04122	0.5
ko00199	K04123	0.5
00904 Diterpenoid biosynthesis	K04124	0.5
00904 Diterpenoid biosynthesis	K04125	0.5
ko01008	K04126	0.5
ko01008	K04127	0.5
ko01008	K04128	0.5
ko04030	K04129	0.5
ko04030	K04130	0.5
ko04030	K04131	0.5
ko04030	K04132	0.5
ko04030	K04133	0.5
ko04030	K04134	0.5
ko04030	K04135	0.5
ko04030	K04136	0.5
ko04030	K04137	0.5
ko04030	K04138	0.5
ko04030	K04139	0.5
ko04030	K04140	0.5
ko04030	K04141	0.5
ko04030	K04142	0.5
ko04030	K04143	0.5
ko04030	K04144	0.5
ko04030	K04145	0.5
ko04030	K04146	0.5
ko04030	K04147	0.5
ko04030	K04148	0.5
ko04030	K04149	0.5
ko04030	K04150	0.5
ko04030	K04151	0.5
ko04030	K04152	0.5
ko04030	K04153	0.5
ko04030	K04157	0.5
ko04030	K04160	0.5
ko04030	K04161	0.5
ko04030	K04162	0.5
ko04030	K04163	0.5
ko04030	K04165	0.5
ko04030	K04166	0.5
ko04030	K04167	0.5
ko04030	K04168	0.5
ko04030	K04169	0.5
ko04030	K04170	0.5
ko04030	K04171	0.5
ko04030	K04172	0.5
ko04030	K04173	0.5
ko04030	K04174	0.5
ko04090	K04175	0.5
ko04090	K04176	0.5
ko04090	K04177	0.5
ko04090	K04178	0.5
ko04090	K04179	0.5
ko04090	K04180	0.5
ko04090	K04181	0.5
ko04090	K04182	0.5
ko04090	K04183	0.5
ko04090	K04184	0.5
ko04050	K04185	0.5
ko04050	K04186	0.5
ko04050	K04187	0.5
ko04090	K04188	0.5
ko04090	K04189	0.5
ko04090	K04190	0.5
ko04090	K04191	0.5
ko04050	K04192	0.5
ko04050	K04193	0.5
ko04030	K04194	0.5
ko04030	K04195	0.5
ko04030	K04197	0.5
ko04030	K04198	0.5
ko04030	K04199	0.5
ko04030	K04200	0.5
ko04030	K04201	0.5
ko04030	K04202	0.5
ko04030	K04203	0.5
ko04030	K04204	0.5
ko04030	K04205	0.5
ko04030	K04206	0.5
ko04030	K04207	0.5
ko04030	K04208	0.5
ko04030	K04209	0.5
ko04030	K04210	0.5
ko04030	K04211	0.5
ko04030	K04212	0.5
ko04030	K04213	0.5
ko04030	K04214	0.5
ko04030	K04215	0.5
ko04030	K04216	0.5
ko04030	K04217	0.5
ko04030	K04218	0.5
ko04030	K04219	0.5
ko04030	K04220	0.5
ko04030	K04221	0.5
ko04030	K04222	0.5
ko04030	K04223	0.5
ko04030	K04224	0.5
ko04030	K04226	0.5
ko04030	K04227	0.5
ko04030	K04228	0.5
ko04030	K04229	0.5
ko04030	K04230	0.5
ko04030	K04231	0.5
ko04030	K04232	0.5
ko04030	K04233	0.5
ko04030	K04234	0.5
ko04030	K04235	0.5
ko04030	K04236	0.5
ko01009	K04237	0.5
ko04030	K04238	0.5
ko04030	K04239	0.5
ko04030	K04240	0.5
ko04030	K04241	0.5
ko04030	K04242	0.5
ko04030	K04243	0.5
ko04030	K04244	0.5
ko04030	K04245	0.5
ko04030	K04246	0.5
ko04030	K04247	0.5
ko04030	K04248	0.5
ko04030	K04249	0.5
ko04030	K04250	0.5
ko04030	K04251	0.5
ko04030	K04252	0.5
ko04030	K04253	0.5
ko04030	K04254	0.5
ko04030	K04255	0.5
ko04030	K04256	0.5
ko04030	K04257	0.5
ko04030	K04258	0.5
ko04030	K04259	0.5
ko04030	K04260	0.5
ko04030	K04261	0.5
ko04030	K04262	0.5
ko04030	K04263	0.5
ko04030	K04264	0.5
ko04030	K04265	0.5
ko04030	K04266	0.5
ko04030	K04267	0.5
ko04030	K04268	0.5
ko04030	K04269	0.5
ko04030	K04270	0.5
ko04030	K04271	0.5
ko04030	K04272	0.5
ko04030	K04273	0.5
ko04030	K04274	0.5
ko04030	K04275	0.5
ko04050	K04276	0.5
ko04030	K04277	0.5
ko04030	K04278	0.5
ko04030	K04279	0.5
ko04030	K04280	0.5
ko01002	K04281	0.5
ko04030	K04282	0.5
00480 Glutathione metabolism	K04283	0.5
ko04030	K04284	0.5
ko04030	K04285	0.5
ko04030	K04286	0.5
ko04030	K04287	0.5
ko04090	K04288	0.5
ko04030	K04289	0.5
ko04030	K04290	0.5
ko04030	K04291	0.5
ko04030	K04292	0.5
ko04030	K04293	0.5
ko04030	K04294	0.5
ko04030	K04295	0.5
ko04030	K04296	0.5
ko04030	K04297	0.5
ko04030	K04298	0.5
ko04030	K04299	0.5
ko04030	K04300	0.5
ko04030	K04301	0.5
ko04030	K04302	0.5
ko04030	K04303	0.5
ko04050	K04304	0.5
ko04030	K04305	0.5
ko04030	K04306	0.5
ko04030	K04307	0.5
ko04030	K04308	0.5
ko04030	K04309	0.5
ko04030	K04310	0.5
ko04030	K04311	0.5
ko04030	K04312	0.5
ko04030	K04313	0.5
ko04030	K04314	0.5
ko04030	K04315	0.5
ko04030	K04316	0.5
ko04030	K04317	0.5
ko04030	K04318	0.5
ko04030	K04319	0.5
ko04030	K04320	0.5
ko04030	K04321	0.5
ko04030	K04322	0.5
ko04030	K04323	0.5
ko04030	K04324	0.5
ko04030	K04325	0.5
ko04030	K04326	0.5
ko04030	K04328	0.5
ko04030	K04332	0.5
ko03000	K04333	0.5
ko02044	K04334	0.5
ko02044	K04335	0.5
ko02044	K04336	0.5
ko02044	K04337	0.5
ko02044	K04338	0.5
00521 Streptomycin biosynthesis	K04339	0.5
00521 Streptomycin biosynthesis	K04340	0.5
00521 Streptomycin biosynthesis	K04341	0.5
00521 Streptomycin biosynthesis	K04342	0.5
ko01504	K04343	0.5
ko04040	K04344	0.5
ko03036	K04345	0.5
ko04031	K04346	0.5
ko04031	K04347	0.5
ko01009	K04348	0.5
04510 Focal adhesion	K04349	0.5
ko04990	K04350	0.5
ko04131	K04351	0.5
04360 Axon guidance	K04352	0.5
ko04031	K04353	0.5
ko03036	K04354	0.5
ko04052	K04355	0.5
ko04052	K04356	0.5
ko04052	K04357	0.5
ko00536	K04358	0.5
ko00536	K04359	0.5
ko01001	K04360	0.5
ko04147	K04361	0.7925112716146983
ko00536	K04362	0.5
ko04090	K04363	0.5
ko04131	K04364	0.5
ko01001	K04365	0.5
ko01001	K04366	0.5
ko01001	K04367	0.5
ko01001	K04368	0.5
ko01001	K04369	0.5
04150 mTOR signaling pathway	K04370	0.5
ko04147	K04371	0.7925112716146983
ko01001	K04372	0.5
ko03019	K04373	0.5
ko03000	K04374	0.5
ko03000	K04375	0.5
ko03000	K04376	0.5
ko03019	K04377	0.5
ko03000	K04378	0.5
ko04131	K04379	0.5
ko04812	K04380	0.5
ko04812	K04381	0.5
ko04147	K04382	0.7925112716146983
ko04052	K04383	0.5
ko04052	K04384	0.5
ko03036	K04385	0.5
ko04090	K04386	0.5
ko04090	K04387	0.5
ko01001	K04388	0.5
ko04090	K04389	0.5
ko04090	K04390	0.5
ko00537	K04391	0.5
ko04031	K04392	0.5
ko04031	K04393	0.5
ko01002	K04394	0.5
ko01002	K04395	0.5
ko01002	K04396	0.5
ko01002	K04397	0.5
ko01002	K04398	0.5
ko01002	K04399	0.5
ko01002	K04400	0.5
ko01002	K04401	0.5
ko03036	K04402	0.5
04936 Alcoholic liver disease	K04403	0.8247812476790835
04936 Alcoholic liver disease	K04404	0.8247812476790835
ko03029	K04405	0.5
ko01001	K04406	0.5
ko01001	K04407	0.5
ko01001	K04408	0.5
ko03036	K04409	0.5
ko01001	K04410	0.5
ko01001	K04411	0.5
ko01001	K04412	0.5
ko01001	K04413	0.5
ko01001	K04414	0.5
ko01001	K04415	0.5
ko04121	K04416	0.5
ko01001	K04417	0.5
ko01001	K04418	0.5
ko01001	K04419	0.5
ko01001	K04420	0.5
ko01001	K04421	0.5
ko01001	K04422	0.5
ko01001	K04423	0.5
ko01001	K04424	0.5
ko01001	K04425	0.5
ko01001	K04426	0.5
ko01001	K04427	0.5
ko01001	K04428	0.5
ko01001	K04429	0.5
ko01001	K04430	0.5
ko01001	K04431	0.5
ko01001	K04432	0.5
ko01001	K04433	0.5
ko04131	K04434	0.5
ko04131	K04435	0.5
04010 MAPK signaling pathway	K04436	0.25
ko04147	K04437	0.7925112716146983
05100 Bacterial invasion of epithelial cells	K04438	0.5
ko04131	K04439	0.5
ko01001	K04440	0.5
ko01001	K04441	0.5
ko01001	K04442	0.5
ko01001	K04443	0.5
ko01001	K04444	0.5
ko01001	K04445	0.5
ko03000	K04446	0.5
ko01001	K04447	0.5
ko03000	K04448	0.5
ko03000	K04449	0.5
ko03000	K04450	0.5
ko03400	K04451	0.5
ko03000	K04452	0.5
ko03000	K04453	0.5
ko03000	K04454	0.5
ko04147	K04455	0.7925112716146983
ko01001	K04456	0.5
ko01009	K04457	0.5
ko01009	K04458	0.5
ko01009	K04459	0.5
ko01009	K04460	0.5
ko01009	K04461	0.5
ko03036	K04462	0.5
ko01001	K04463	0.5
ko01001	K04464	0.5
ko03310	K04465	0.5
ko01001	K04466	0.5
ko01001	K04467	0.5
ko01001	K04468	0.5
ko03000	K04469	0.5
99996 General function prediction only	K04477	0.5
ko01011	K04478	0.5
ko03400	K04479	0.5
00680 Methane metabolism	K04480	0.5
ko03400	K04482	0.5
ko03400	K04483	0.5
ko03400	K04484	0.5
ko03400	K04485	0.5
00340 Histidine metabolism	K04486	0.5
ko02048	K04487	0.5
99982 Energy metabolism	K04488	0.5
ko01002	K04489	0.5
ko03000	K04490	0.5
ko03000	K04491	0.5
ko03000	K04492	0.5
04310 Wnt signaling pathway	K04493	0.5
ko03036	K04494	0.5
ko03000	K04495	0.5
ko04131	K04496	0.5
ko04812	K04497	0.5
ko03029	K04498	0.5
ko03037	K04499	0.5
04933 AGE-RAGE signaling pathway in diabetic complications	K04500	0.5
04933 AGE-RAGE signaling pathway in diabetic complications	K04501	0.5
ko03000	K04502	0.5
01522 Endocrine resistance	K04503	0.5
ko03310	K04504	0.5
ko01002	K04505	0.5
ko04121	K04506	0.5
04310 Wnt signaling pathway	K04507	0.5
04310 Wnt signaling pathway	K04508	0.5
04310 Wnt signaling pathway	K04510	0.5
04310 Wnt signaling pathway	K04511	0.5
ko04147	K04512	0.7925112716146983
ko04031	K04513	0.5
ko03036	K04514	0.5
ko01001	K04515	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K04516	0.5
00401 Novobiocin biosynthesis	K04517	0.5
00400 Phenylalanine, tyrosine and tryptophan biosynthesis	K04518	0.5
ko00536	K04519	0.5
ko00536	K04520	0.5
ko01002	K04521	0.5
ko01002	K04522	0.5
ko03051	K04523	0.5
ko00536	K04524	0.5
ko01002	K04525	0.5
04931 Insulin resistance	K04526	0.5
ko04090	K04527	0.5
ko02000	K04528	0.5
ko04131	K04529	0.5
ko04990	K04530	0.5
ko04131	K04531	0.5
ko04121	K04532	0.5
ko03029	K04533	0.5
ko04031	K04534	0.5
ko04031	K04535	0.5
ko04031	K04536	0.5
ko04031	K04537	0.5
ko04031	K04538	0.5
ko04031	K04539	0.5
ko04031	K04540	0.5
ko04031	K04541	0.5
ko04031	K04542	0.5
ko04031	K04543	0.5
ko04031	K04544	0.5
ko04031	K04545	0.5
ko04031	K04546	0.5
ko04031	K04547	0.5
ko04031	K04548	0.5
ko04031	K04549	0.5
ko04090	K04550	0.5
ko04147	K04551	0.7925112716146983
ko04121	K04552	0.5
ko04121	K04553	0.5
ko04121	K04554	0.5
ko04121	K04555	0.5
ko03029	K04556	0.5
ko04812	K04557	0.5
05022 Pathways of neurodegeneration - multiple diseases	K04558	0.5
ko04131	K04559	0.5
ko04131	K04560	0.5
00910 Nitrogen metabolism	K04561	0.5
ko02035	K04562	0.5
ko03019	K04563	0.5
05417 Lipid and atherosclerosis	K04564	0.5
05022 Pathways of neurodegeneration - multiple diseases	K04565	0.5
ko03016	K04566	0.5
ko03016	K04567	0.5
ko03012	K04568	0.5
05022 Pathways of neurodegeneration - multiple diseases	K04569	0.5
ko02000	K04570	0.5
04141 Protein processing in endoplasmic reticulum	K04571	0.5
ko04812	K04572	0.5
ko04812	K04573	0.5
ko04812	K04574	0.5
ko03036	K04575	0.5
ko04030	K04576	0.5
ko04030	K04577	0.5
ko04030	K04578	0.5
ko04030	K04579	0.5
ko04030	K04580	0.5
ko04030	K04581	0.5
ko04030	K04582	0.5
ko04030	K04583	0.5
ko04030	K04584	0.5
ko04030	K04585	0.5
ko04030	K04586	0.5
ko04030	K04587	0.5
ko04030	K04588	0.5
ko04030	K04589	0.5
ko04030	K04590	0.5
ko04030	K04591	0.5
ko04030	K04592	0.5
ko04030	K04593	0.5
ko04030	K04594	0.5
ko04030	K04595	0.5
ko04030	K04596	0.5
ko04030	K04597	0.5
ko04030	K04598	0.5
ko04030	K04599	0.5
ko04515	K04600	0.5
ko04515	K04601	0.15616902893244577
ko04515	K04602	0.5
ko04030	K04603	0.5
ko04030	K04604	0.5
ko04030	K04605	0.5
ko04030	K04606	0.5
ko04030	K04607	0.5
ko04030	K04608	0.5
ko04030	K04609	0.5
ko04030	K04610	0.5
ko04030	K04611	0.5
ko04030	K04612	0.5
ko04030	K04613	0.5
ko04030	K04614	0.5
ko04030	K04615	0.5
ko04030	K04617	0.5
00052 Galactose metabolism	K04618	0.5
ko04030	K04619	0.5
ko04030	K04620	0.5
ko04030	K04621	0.5
ko04030	K04622	0.5
ko04030	K04623	0.5
ko04030	K04624	0.5
ko04030	K04625	0.5
ko04030	K04626	0.5
ko04030	K04627	0.5
ko01003	K04628	0.5
ko04030	K04629	0.5
ko04031	K04630	0.5
ko04031	K04631	0.5
ko04031	K04632	0.5
ko04031	K04633	0.5
ko04031	K04634	0.5
ko04031	K04635	0.5
ko04031	K04636	0.5
ko04031	K04637	0.5
ko03037	K04638	0.5
ko04031	K04639	0.5
ko04031	K04640	0.5
ko04030	K04641	0.5
ko04030	K04642	0.5
ko04030	K04643	0.5
ko04147	K04644	0.7925112716146983
ko04131	K04645	0.5
ko04147	K04646	0.7925112716146983
ko04131	K04647	0.5
ko04812	K04648	0.5
ko04121	K04649	0.5
ko01009	K04650	0.5
ko03110	K04651	0.5
ko03110	K04652	0.5
99975 Protein processing	K04653	0.5
99975 Protein processing	K04654	0.5
99975 Protein processing	K04655	0.5
99975 Protein processing	K04656	0.5
04350 TGF-beta signaling pathway	K04657	0.5
04350 TGF-beta signaling pathway	K04658	0.5
ko00536	K04659	0.5
ko00535	K04660	0.5
ko01002	K04661	0.5
ko00536	K04662	0.5
ko04052	K04663	0.5
ko04052	K04664	0.5
ko04052	K04665	0.5
ko04052	K04666	0.5
ko04052	K04667	0.5
ko04052	K04668	0.5
ko01001	K04669	0.5
ko01001	K04670	0.5
ko01001	K04671	0.5
ko01001	K04672	0.5
ko04090	K04673	0.5
ko01001	K04674	0.5
ko01001	K04675	0.5
05202 Transcriptional misregulation in cancer	K04676	0.5
04350 TGF-beta signaling pathway	K04677	0.5
ko03029	K04678	0.5
ko01009	K04679	0.5
ko03000	K04680	0.5
ko03000	K04681	0.5
ko03000	K04682	0.5
ko03000	K04683	0.5
ko03029	K04684	0.5
04934 Cushing syndrome	K04685	0.5
ko03000	K04686	0.5
ko00536	K04687	0.5
ko01001	K04688	0.5
ko04030	K04690	0.5
ko01002	K04691	0.5
ko03000	K04692	0.5
ko03000	K04693	0.5
ko04121	K04694	0.5
ko04121	K04695	0.5
ko04121	K04696	0.5
ko04121	K04697	0.5
ko04121	K04698	0.5
ko04121	K04699	0.5
ko04121	K04701	0.5
ko01001	K04702	0.5
ko01009	K04703	0.5
99995 Signaling proteins	K04704	0.5
ko04131	K04705	0.5
ko04812	K04706	0.5
ko04121	K04707	0.5
00600 Sphingolipid metabolism	K04708	0.5
00600 Sphingolipid metabolism	K04709	0.5
04071 Sphingolipid signaling pathway	K04710	0.5
00600 Sphingolipid metabolism	K04711	0.5
ko01004	K04712	0.5
00600 Sphingolipid metabolism	K04713	0.5
04071 Sphingolipid signaling pathway	K04714	0.5
00600 Sphingolipid metabolism	K04715	0.5
04071 Sphingolipid signaling pathway	K04716	0.5
04071 Sphingolipid signaling pathway	K04717	0.5
05152 Tuberculosis	K04718	0.5
00740 Riboflavin metabolism	K04719	0.5
00860 Porphyrin metabolism	K04720	0.5
ko04090	K04721	0.5
ko04090	K04722	0.5
ko04050	K04723	0.5
ko01002	K04724	0.5
ko03029	K04725	0.5
01524 Platinum drug resistance	K04726	0.5
04217 Necroptosis	K04727	0.5
ko03400	K04728	0.5
04936 Alcoholic liver disease	K04729	0.8247812476790835
ko01001	K04730	0.5
ko01001	K04731	0.5
ko01001	K04732	0.5
ko01001	K04733	0.5
ko04131	K04734	0.5
ko03000	K04735	0.5
ko00536	K04736	0.5
ko04090	K04737	0.5
ko04090	K04738	0.5
04910 Insulin signaling pathway	K04739	0.5
ko01002	K04740	0.5
ko01002	K04741	0.5
ko01003	K04742	0.5
ko01003	K04743	0.5
ko02000	K04744	0.5
ko01003	K04745	0.5
ko01003	K04746	0.5
99982 Energy metabolism	K04747	0.5
99982 Energy metabolism	K04748	0.5
ko03021	K04749	0.5
99996 General function prediction only	K04750	0.5
02020 Two-component system	K04751	0.5
99973 Transcription	K04752	0.5
99988 Secondary metabolism	K04753	0.5
99992 Structural proteins	K04754	0.5
99982 Energy metabolism	K04755	0.5
99980 Enzymes with EC numbers	K04756	0.5
ko03021	K04757	0.5
ko02000	K04758	0.5
ko02000	K04759	0.5
ko03021	K04760	0.5
ko03000	K04761	0.5
ko03110	K04762	0.5
ko03036	K04763	0.5
ko03400	K04764	0.5
00770 Pantothenate and CoA biosynthesis	K04765	0.5
99980 Enzymes with EC numbers	K04766	0.5
99981 Carbohydrate metabolism	K04767	0.5
99981 Carbohydrate metabolism	K04768	0.5
ko03000	K04769	0.5
ko01002	K04770	0.5
ko03110	K04771	0.5
ko01002	K04772	0.5
ko01002	K04773	0.5
ko01002	K04774	0.5
ko01002	K04775	0.5
ko01008	K04778	0.5
ko01008	K04780	0.5
01053 Biosynthesis of siderophore group nonribosomal peptides	K04781	0.5
01053 Biosynthesis of siderophore group nonribosomal peptides	K04782	0.5
ko01008	K04783	0.5
ko01008	K04784	0.5
ko01008	K04785	0.5
ko01008	K04786	0.5
ko01008	K04787	0.5
ko01008	K04788	0.5
ko01008	K04789	0.5
ko01008	K04790	0.5
ko01008	K04791	0.5
ko01008	K04792	0.5
ko01008	K04793	0.5
ko03012	K04794	0.5
ko03009	K04795	0.5
99973 Transcription	K04796	0.5
ko03110	K04797	0.5
ko03110	K04798	0.5
ko04147	K04799	0.7925112716146983
ko03032	K04800	0.5
ko03032	K04801	0.5
ko03400	K04802	0.5
ko04040	K04803	0.5
ko04040	K04804	0.5
ko04040	K04805	0.5
ko04040	K04806	0.5
ko04040	K04807	0.5
ko04040	K04808	0.5
ko04040	K04809	0.5
ko04040	K04810	0.5
ko04040	K04811	0.5
ko04040	K04812	0.5
ko04040	K04813	0.5
ko04040	K04814	0.5
ko04040	K04815	0.5
ko04040	K04816	0.5
ko04040	K04817	0.5
ko04040	K04818	0.5
ko04040	K04819	0.5
ko04040	K04824	0.5
ko04040	K04825	0.5
ko04040	K04826	0.5
ko04040	K04827	0.5
ko04040	K04828	0.5
ko04040	K04829	0.5
ko04040	K04830	0.5
ko04040	K04831	0.5
ko04040	K04832	0.5
ko04040	K04833	0.5
ko04040	K04834	0.5
00660 C5-Branched dibasic acid metabolism	K04835	0.5
ko04040	K04836	0.5
ko04040	K04837	0.5
ko04040	K04838	0.5
ko04040	K04839	0.5
ko04040	K04840	0.5
ko04040	K04841	0.5
ko04040	K04842	0.5
