name	IBD	T2D	HHS
K02478	0.0004241807218095671	0.0003333324813262105	0.00034826799342231065
K02479	2.2455373050151145e-05	5.5015311313274544e-05	4.430355412077343e-05
K02480	7.209312275207527e-07	7.839530856229456e-07	4.416102987892346e-07
K02481	0.000510428688123038	0.00046218616129165203	0.0006316243081597752
K02482	9.561640847643498e-07	6.570423201321141e-06	2.107802129026602e-06
K02483	0.00016487204467006747	0.0002929121811753274	0.00022894258861767608
K02484	0.0002795552914199548	0.00020582721754422271	0.000269322005720148
K02485	1.8549536114633835e-05	5.541509053106516e-06	2.907891924816044e-06
K02486	0.0	0.0	4.237913463906882e-09
K02488	1.3488558275699036e-05	1.6918447895675904e-05	7.0407315372419284e-06
K02491	2.1812030032549586e-07	3.011001597637628e-07	0.0
K02492	0.00010424655792680693	0.0002067775715101388	0.00012878891775560837
K02493	0.0006079192909350556	0.0006827753538763183	0.0006677397305551947
K02494	7.390748593483369e-07	1.0042499254295027e-08	7.037915984683918e-08
K02495	0.0002993329111903599	0.00034235001959742443	0.00025971733579320923
K02496	2.1211635214771243e-05	9.802578836005266e-06	2.9888454323588965e-06
K02497	3.081358969692343e-08	5.936666653659841e-08	2.628064913213465e-08
K02498	6.616594224528503e-05	2.0687544563085228e-05	1.0095643001436728e-05
K02499	0.00015015634316865417	0.000234659282472565	0.0001839843761867881
K02500	0.00030212499842257554	0.0005382772891045659	0.00029225305807145565
K02501	0.0002343610018492158	0.0003637584052010621	0.00019206862362400304
K02502	0.00015557941153649185	0.00017812289077608656	0.0001585240773285932
K02503	0.00021114434587953863	0.0002545689126355946	0.00017148490583076875
K02504	5.525965423880647e-07	4.374384542598018e-07	1.6318297585241963e-07
K02505	1.2930114184183928e-05	3.2177871234035654e-06	2.9821935407020204e-06
K02506	2.037610640973262e-06	6.694570222572251e-07	1.373744846761614e-07
K02507	1.4925820730185969e-05	2.1666724675482617e-06	5.356927453622923e-06
K02508	1.272996585514e-06	1.6621345854716986e-06	1.0497150926668015e-06
K02509	5.7589249515329786e-08	2.1705284346823764e-08	2.545902401731568e-08
K02510	1.3594947501360265e-05	4.528273951456244e-06	2.2987229047228767e-06
K02511	8.915792472641531e-08	2.475240064587829e-07	1.5120766271444498e-09
K02513	1.0185899147450518e-07	3.9644159312944206e-08	0.0
K02514	1.755447727358572e-07	7.630226077243374e-07	3.479082598271783e-07
K02515	1.2153651181528278e-08	1.0138113340569493e-07	2.8486535057172973e-08
K02516	2.799612352441039e-08	1.4862619163279097e-08	4.729983718477352e-08
K02517	0.0004560595989704879	0.00034335478181958784	0.0005076765015004343
K02518	1.1752308518603985e-05	3.515368399333002e-05	1.1669237895380098e-05
K02519	0.0020296842560913464	0.002422295853245328	0.002317886234129802
K02520	0.0006621659603210615	0.0009698783589782665	0.0009333599956789834
K02521	1.5116654009661666e-08	6.792429370271092e-08	3.4959672081984003e-09
K02523	0.0005597601291686142	0.00031567924026847333	0.0005220720799617859
K02525	5.860017860240666e-06	1.9758260269162145e-05	4.720063069865988e-06
K02526	3.582861742493944e-05	2.0239443654410095e-05	9.853398191403628e-06
K02527	0.0003390578835821393	0.0004523559530917085	0.00043218340845673734
K02528	0.0002699222771625033	0.0003269145291645601	0.00021585990264952597
K02529	0.0019881411804130414	0.0016970046537093846	0.0019201823784127461
K02530	8.839404692793468e-06	4.7598900393746385e-05	1.1112698126605746e-05
K02531	1.5028985024102155e-07	2.481244170506427e-07	1.8795421610034175e-07
K02532	2.5346102040197947e-05	1.5055108183039476e-05	5.730563669111376e-06
K02533	1.250616210009113e-06	2.064578354722018e-06	8.003956551318833e-07
K02535	8.672860206870652e-06	1.6587914768310203e-06	6.5386359097835505e-06
K02536	0.0017905884539373986	0.0016732267553278212	0.001726086070248161
K02537	3.663891183604763e-08	0.0	0.0
K02538	4.548146871158525e-08	3.6405558981242967e-07	4.939754019021497e-09
K02540	8.046322886662821e-08	3.282041429303917e-07	9.758568084866392e-08
K02541	1.0622963711818966e-07	9.533430530186874e-07	6.470591514643182e-08
K02542	2.7008643630240882e-08	0.0	1.0126116449867905e-07
K02543	1.3306639150666697e-08	1.4862619163279097e-08	5.033032876873491e-09
K02546	0.0	0.0	0.0
K02548	0.000836329904882268	0.0008026361594989915	0.0008990035639425226
K02549	4.0502656501710666e-05	3.396556781562467e-05	2.569576300482615e-05
K02550	1.6404527166313312e-05	3.580649786351898e-06	3.1631603893812316e-06
K02551	0.00010416619077686377	5.257825912338003e-05	7.290765968185015e-05
K02552	1.3936123455120648e-05	3.2534621062513846e-05	1.7115967934732682e-05
K02553	3.11911085172076e-05	1.0133211608782352e-05	5.414636879163594e-06
K02554	1.5234521345466296e-05	6.425319922856178e-06	2.123355715248874e-06
K02555	0.0	2.9451541611495e-08	6.0178993268273845e-09
K02556	4.15789882054818e-05	5.820148445237207e-05	2.6216522474464363e-05
K02557	8.104625661752791e-05	8.877338198746978e-05	4.360925656447887e-05
K02558	6.961912456158168e-05	0.00012544914781919793	9.84343728391533e-05
K02560	1.9507994772433556e-07	8.086069142032431e-08	7.214354257846615e-08
K02562	3.670817641096195e-07	2.463201106562607e-07	8.187132595736969e-08
K02563	0.0010263497709052062	0.0012851564047694462	0.0014566430408755626
K02564	0.0017895265856974548	0.001819004204828785	0.001805612723098709
K02565	0.00012879635871743952	0.00011086578890677213	9.281379393747069e-05
K02566	1.288253922218353e-05	3.967040951682747e-05	1.5363141429347375e-05
K02567	2.7855337035242952e-05	3.1173624015206174e-05	2.6315711033257925e-05
K02568	2.9770417960836505e-05	8.02823181120503e-06	4.847695123209209e-06
K02569	1.921059861972781e-05	6.299162766806051e-06	2.954112255054548e-06
K02570	1.152210376455751e-07	0.0	0.0
K02572	3.903742855017372e-07	6.812982290563677e-08	4.4687627127618106e-08
K02573	6.91564540817471e-07	4.491314279776048e-06	9.904871487960499e-07
K02574	0.0003264222942898817	0.00030024506738366666	0.000191350388855677
K02575	4.71671361947488e-05	2.81852127085915e-05	1.9689868407989318e-05
K02577	0.0	1.080122736154984e-08	8.346265571228318e-09
K02578	6.28701538988378e-08	3.011001597637628e-07	0.0
K02580	3.779294217548407e-07	1.931973970517615e-06	3.0351755745519586e-07
K02581	0.0	0.0	2.9638556148017775e-09
K02583	1.3609603216654832e-07	4.307354080753015e-07	0.0
K02584	1.1277810962037013e-06	6.950911711703816e-06	2.219965916605489e-06
K02585	6.057297805222586e-06	4.6765311609605154e-06	2.1475862114679294e-06
K02586	2.872425810476523e-06	1.3387743938003095e-05	7.052977295281514e-06
K02587	1.1510798400194073e-05	4.5197887366924306e-05	4.927045149244153e-05
K02588	1.3110615994340876e-05	3.229594984445024e-05	1.0487543187849223e-05
K02589	3.130744186101046e-05	5.074472318383672e-06	5.827618069012955e-06
K02590	8.680512353932542e-08	3.036200060568743e-08	0.0
K02591	8.396227938245207e-08	1.0547834259602449e-08	9.12599112381058e-09
K02592	1.2386665489216384e-07	1.4862619163279097e-08	2.7468645940109e-08
K02594	1.0938416556685555e-06	1.8971454548715042e-07	7.347913903825258e-08
K02595	2.507695702019063e-07	0.0	2.9856121300084604e-08
K02596	3.0591673495902216e-09	0.0	3.5958607112431897e-09
K02597	2.0772718718610305e-07	3.673401947094236e-08	1.8056933961373894e-08
K02598	1.3802232283121119e-05	2.5203640197802457e-05	6.267987400883954e-06
K02599	3.8841979636851003e-07	1.038605226002778e-06	0.0
K02600	0.00032197023183707166	0.0005085465047413753	0.00046121289117505656
K02601	0.000769384842559413	0.00056916389393452	0.0006283548078843815
K02602	6.327144028005616e-07	3.082684474705777e-07	5.5462818305449024e-09
K02603	2.3968899965045584e-07	2.7081142118131567e-06	2.901341740582789e-07
K02604	8.487284613298784e-09	9.964356897516894e-09	1.0172045884764749e-07
K02605	2.707913647973749e-08	0.0	0.0
K02606	0.0	4.3578772466165856e-08	7.480317427476345e-08
K02607	6.002705944909938e-08	2.5232967143846045e-08	1.3115551331204672e-07
K02609	4.5038852769457385e-08	0.0	4.208532626764468e-08
K02610	0.0	1.4862619163279097e-08	0.0
K02611	4.0465905006614844e-08	1.1602046476138661e-06	1.7885237503393057e-08
K02612	1.9054331387862837e-06	4.613254738159883e-06	9.228451768206017e-07
K02613	1.2438873285756643e-07	1.0245965793930494e-07	1.2417961684834866e-07
K02614	7.410374301942385e-05	6.712368064863431e-05	0.00011643472320247656
K02615	4.5655822864859885e-08	0.0	1.104167868410445e-08
K02616	6.289311168835842e-06	1.3142082538684174e-06	1.4201496148969174e-06
K02617	4.855149887304765e-08	1.0852642173411882e-08	1.2766731302988564e-08
K02618	5.797977070647129e-06	1.441773072555687e-06	1.7093485140671702e-06
K02619	9.88357348393262e-06	2.6808484054461134e-05	2.1500243535066775e-05
K02620	4.854766174459825e-09	5.428534845410276e-07	1.2066749657631894e-07
K02621	0.0007945931948048073	0.0008663278323229615	0.0009627970743946964
K02622	0.00032685086594751536	0.00043109247142603335	0.0004064546166394802
K02623	8.932425603285216e-08	0.0	3.967457026746742e-06
K02624	3.882730822954498e-06	1.4989496791637334e-06	3.7451797225598214e-07
K02625	1.9649922385923466e-08	0.0	2.624854718885024e-09
K02626	3.9538253810870485e-06	3.486549203435126e-06	5.981528069534767e-07
K02627	8.056273494821903e-08	1.4862619163279097e-08	0.0
K02633	1.3180529611108596e-07	5.088409838680728e-07	0.0
K02634	9.690200257237391e-08	9.30766922386482e-07	4.357820838388568e-07
K02635	3.7009959454111696e-08	0.0	0.0
K02636	1.7792550385899868e-08	2.9059322191422778e-08	2.4562930209146858e-08
K02640	0.0	1.4862619163279097e-08	5.3937910668647836e-08
K02641	0.0	7.864609674860753e-09	0.0
K02647	0.00022616080282062033	0.000285634435730101	0.00018921429552547727
K02649	2.2051184700340402e-07	3.1162436074274564e-07	0.0
K02650	1.4035012159488518e-05	2.9179304471419242e-06	2.578806303683544e-06
K02651	2.015184904814993e-05	5.619121299139866e-06	1.2715832475561822e-05
K02652	6.686063574311773e-05	0.00012005598121018259	6.0431075426533134e-05
K02653	8.696898402536005e-05	0.000137363051710138	7.141718702053972e-05
K02654	2.5533516295695115e-05	8.338087379382133e-05	7.065663370126027e-05
K02655	0.0	0.0	7.184967711791353e-08
K02656	4.011630942037132e-07	1.8488561876264666e-08	3.08516841258735e-09
K02657	0.0	9.530385860606058e-08	1.4877870968609647e-08
K02658	0.0	0.0	3.962892332186539e-09
K02660	3.7510111014565217e-08	4.281105330155663e-08	2.2349352182368262e-06
K02661	4.363111013338862e-08	0.0	0.0
K02662	2.444071215132552e-05	9.533594742221647e-05	7.452727400775904e-05
K02663	2.430304191680955e-05	1.7551010399269758e-05	7.52507659898545e-06
K02664	2.4715185024789444e-07	8.561113858867188e-08	4.3352999246239684e-07
K02665	4.135191792180614e-09	1.2599242024561163e-08	5.2118044840856e-07
K02666	1.1973384411831928e-05	3.0290141963238097e-05	2.020900608084746e-05
K02667	9.311058861074816e-08	5.869759617389334e-07	3.312161706103084e-07
K02668	3.322706801661693e-07	2.8181815608403197e-07	4.405946315142485e-07
K02669	0.00011192126052020896	0.00015879774985304976	8.218061780045485e-05
K02670	9.56156470668004e-07	1.1749479386443974e-08	9.1630176761074e-08
K02671	1.0600170862034864e-08	4.6426709631621933e-07	2.2384057729775574e-07
K02672	5.803126020820179e-07	0.0	8.16896421980793e-07
K02673	1.98501367608267e-08	3.1066872276010035e-07	8.536315812524306e-08
K02674	7.077996451018636e-07	1.6326981026975363e-07	1.878443390663706e-07
K02676	0.0	1.2848203664380374e-08	3.962892332186539e-09
K02677	6.133083512743536e-07	4.7258589789859244e-07	0.0
K02678	0.0	0.0	2.2888461954857364e-08
K02679	1.8360644076121355e-06	7.626821570532366e-07	1.6393812347712478e-07
K02680	7.141646640922073e-07	1.698646164034007e-07	8.858107439101931e-09
K02681	1.486356912628924e-05	7.635955231488644e-06	3.847704096713381e-06
K02682	9.169860160432152e-07	1.2084043945608348e-08	7.903718803552707e-08
K02683	1.1428791485172822e-06	3.190884504913234e-06	2.581146926225198e-07
K02684	0.0	0.0	6.298833704226602e-08
K02685	1.5629223903274574e-07	4.25592047288677e-08	5.062730181505688e-09
K02686	1.4434724497641033e-08	0.0	0.0
K02687	0.00012130848923358534	0.0001506401811452521	0.00011787105676554745
K02688	1.249564347253303e-05	1.4487232836943157e-06	1.2113988533477982e-06
K02689	3.367704523281716e-08	9.279920658906066e-09	3.5958607112431897e-09
K02690	9.549320943968807e-09	0.0	0.0
K02692	0.0	0.0	2.2847036007298724e-09
K02703	1.877649074028864e-07	1.3400480629814939e-06	3.836774025317203e-07
K02704	6.243836859309392e-07	1.8552300312875717e-06	5.052472057667389e-07
K02706	6.162279048843201e-08	1.3753167107643471e-06	2.835677986287976e-07
K02712	0.0	2.352275496370893e-08	0.0
K02714	4.8992381152073515e-08	6.360795329634857e-07	2.765536979475648e-07
K02716	6.476398875604482e-09	0.0	5.660005773772537e-09
K02717	0.0	0.0	3.4882502111275387e-09
K02723	1.688710702140047e-08	6.27780765907239e-08	3.4650655321705095e-08
K02725	3.3384108644497236e-08	0.0	6.032116556899829e-09
K02726	7.371399309335424e-07	9.13451240219735e-07	6.735572040328123e-08
K02728	0.0	1.3760783638098692e-08	0.0
K02729	3.1479300568952524e-08	3.734440444552172e-09	5.834306874397647e-08
K02730	0.0	0.0	9.896851314179368e-08
K02731	0.0	0.0	6.666952131441147e-08
K02732	0.0	3.5419938435898185e-08	7.795491326218251e-09
K02734	6.899479680530753e-08	4.2250926562822657e-07	0.0
K02735	0.0	1.0717860197218376e-08	1.2055239986683198e-08
K02738	0.0	5.183858280140196e-08	1.861313154982864e-08
K02739	0.0	0.0	5.816335854479252e-08
K02742	4.898868511554943e-08	6.8371985224490456e-09	8.889281193604113e-07
K02744	9.365122168020975e-05	4.3643241987474264e-05	3.698459858506512e-05
K02745	6.364758655603297e-06	7.698768147399153e-06	4.150114245182052e-06
K02746	3.0713337804076794e-05	7.369221252003889e-06	4.778352040993849e-06
K02747	1.0057220329671066e-05	1.139473934614954e-06	9.269305502072865e-07
K02750	1.1395359350892425e-05	1.1253210276033223e-05	3.481543980922562e-06
K02753	1.7815174713141096e-06	4.89117495975836e-07	1.2299369719990243e-07
K02757	4.634562865532413e-05	9.374267830756764e-05	3.58314409160145e-05
K02759	5.169601256846122e-06	3.747739623343948e-06	3.1713074890190426e-06
K02760	1.1803073712889607e-05	1.320272643851412e-05	6.339378362912229e-06
K02761	9.41571203263916e-05	0.00010337280374121341	3.731729410392471e-05
K02768	1.2100169262016652e-05	7.1196319317130504e-06	4.2179459890924746e-06
K02769	6.192559472424144e-06	1.2164425888176351e-05	5.3420820138907195e-06
K02770	0.00030662894478273456	0.0003808301142537743	0.00021435870538820154
K02773	6.222137826739151e-06	3.658350661228349e-07	3.0578303347394587e-07
K02774	2.0797123359122347e-06	7.64029150111622e-07	1.1227073288864547e-06
K02775	5.953086083625152e-05	9.498143328967652e-05	6.128850747024863e-05
K02777	5.7955793538703873e-05	3.291853034567631e-05	2.186796072865652e-05
K02778	5.7623051433300835e-08	1.0717860197218376e-08	1.3351690840103931e-08
K02779	7.664937073349568e-06	5.357487200533611e-06	2.9212060069051865e-06
K02781	9.045143951617354e-06	2.6093415477403803e-05	2.606602085813051e-06
K02782	1.4477654707560181e-05	3.870837790396295e-05	8.503713402808326e-06
K02783	2.8594056499844994e-06	2.619200164322254e-06	1.843275033898639e-06
K02784	0.00012852625449514643	0.00024402529904414053	0.00014301835184872406
K02786	9.09041143220367e-09	3.132545715275908e-08	5.447847152311247e-08
K02788	1.2601081849619318e-06	1.3832743574301187e-06	4.769840799861435e-07
K02791	0.0001666874460337772	7.740856064153046e-05	4.750942870680883e-05
K02793	1.6785915849856046e-05	3.3983411106531856e-05	7.5533446836598155e-06
K02794	4.593332727631921e-05	6.22473955213563e-05	1.7934224558204132e-05
K02795	3.6895082446180374e-05	5.564012471857621e-05	1.340508523524176e-05
K02796	3.934355174404516e-05	3.248304786126479e-05	1.3258337854218332e-05
K02798	1.6782663686947147e-06	2.4155372935678046e-07	1.7122848794506885e-07
K02800	8.118060348330752e-05	9.269913661762307e-05	7.358503087992117e-05
K02804	0.0006272369493895449	0.0004085509777029342	0.00030219445263756354
K02805	2.12070483823375e-06	1.3197354369569407e-05	5.306224076136145e-06
K02806	6.805413366827897e-07	2.648987879470613e-07	2.538663709156323e-07
K02810	0.00010224924677004795	0.0002234513944035513	0.00013739336623619524
K02812	4.613033658465732e-06	1.8909892933311213e-05	1.4504161141649194e-06
K02813	1.8719983971535956e-05	7.794331905201528e-06	1.6789740495837231e-06
K02815	1.4519301618358867e-05	7.1125167658563755e-06	1.3022922136785613e-06
K02819	1.2286126221445882e-05	8.577307501673858e-06	3.3228986335938895e-06
K02821	1.2678452993728424e-05	2.846866346868517e-05	3.1157802492410746e-06
K02822	1.0556135251008737e-05	1.1457098771702778e-06	5.210167303919632e-07
K02823	0.00025141765062800057	0.00021453969753432918	0.00024409394633968706
K02824	0.00031148964520376414	0.00033397277302221447	0.00023973083943746307
K02825	2.9783931031874778e-05	7.993873386907303e-05	3.731539232256457e-05
K02826	0.0	0.0	2.131875467066117e-09
K02827	4.108478626256457e-08	1.865199078293272e-07	2.302321367725496e-08
K02828	0.0	1.8678624074274583e-08	0.0
K02830	2.8503563787051245e-07	8.662536363167118e-07	0.0
K02831	0.0	3.734440444552172e-09	2.0721097691119012e-08
K02832	5.54662022061485e-08	1.215487538007481e-08	1.1031278724214989e-08
K02834	0.00015256854088537415	0.0001265173939386049	9.445175257620083e-05
K02835	0.0006314336687360911	0.0008614280970617931	0.0008269391211812792
K02836	0.0007839600556401389	0.0008284504178103911	0.0006651235286717795
K02837	0.0012788743757806184	0.0018935869759875894	0.0012613317648021943
K02838	0.0003663530861176748	0.0004592095807533145	0.0005321587712679273
K02839	5.032230681695798e-06	3.2154939346624134e-06	1.4234167905277188e-06
K02840	3.1026472311939643e-06	4.635363627423034e-06	3.0017560484128477e-06
K02841	1.9793910352459206e-05	3.740511972421579e-06	5.751831142788281e-06
K02842	2.345378123124361e-06	1.1523877884292694e-06	4.4204385905329246e-09
K02843	6.242103476862253e-05	2.9073036638163634e-05	2.941637761088734e-05
K02844	3.6199990550444956e-06	1.1979576409199306e-06	2.6131958022016226e-07
K02846	3.91391926312718e-05	1.4905122483384318e-05	5.622597125410456e-06
K02847	3.281527350360554e-06	1.7034277197188683e-06	1.092249554376615e-06
K02848	1.5012442129417827e-06	5.924219425727259e-07	3.497573105582772e-06
K02849	2.0499366956342196e-06	1.2840534090126176e-06	9.441020184130547e-07
K02850	1.1973204246791029e-06	4.325223080354802e-06	2.66905160577996e-06
K02851	0.00012125306139424503	0.00019297066495878128	0.0001393816263754232
K02852	1.30606558841398e-05	7.72445523187358e-06	2.0476164310858026e-05
K02853	2.028007556195006e-05	4.183622542805442e-06	3.6664415917236515e-06
K02854	1.915220778160689e-05	8.827339527263184e-06	1.141466416137032e-06
K02855	2.5656944891777648e-05	9.4882946342648e-06	3.24567455869532e-06
K02856	0.00011524251242407675	0.00010895222729801477	0.00011742625514407198
K02857	3.5478055278352845e-07	1.8697281164122054e-06	9.34783202401266e-09
K02858	1.8800650594705933e-05	3.388182499348846e-06	4.070528133236079e-06
K02860	0.00024053204412105886	0.00024864631867759396	0.00021183301999919382
K02861	0.0	3.691795339270928e-08	4.8719792833006476e-09
K02862	1.607902746260622e-08	0.0	3.5958607112431897e-09
K02863	0.0002092701067692447	0.00027080505143080714	0.00019990473353605543
K02864	0.0003648378172504649	0.0004751781956261966	0.00034967793335065475
K02865	2.4091017504462117e-07	4.4707830829227635e-07	4.734564566272574e-08
K02866	4.047417003897512e-06	8.085850605400419e-06	2.060090686979247e-06
K02867	0.00022433396975875296	0.0003799238259014961	0.0002733783002881696
K02868	0.0	0.0	6.903433924051706e-09
K02869	2.752929324673343e-08	2.069058701510705e-07	1.0673975675754905e-07
K02870	3.7662653556554355e-07	4.2250926562822657e-07	1.767158328048668e-09
K02871	0.000564169323097212	0.0004729460811737396	0.0006300459755928194
K02872	9.769804491466234e-08	6.022003195275256e-07	4.97947995056333e-08
K02873	0.0	0.0	9.978325351071934e-09
K02874	6.800249237772146e-05	0.0001146143884772	4.118609269038393e-05
K02875	1.9231403019024483e-07	9.862996017056293e-08	0.0
K02876	0.0004994322951223035	0.0007494880115303128	0.00039918052878427555
K02877	1.518519053250996e-06	5.216100671740343e-06	3.303518828639281e-07
K02878	6.681552964480152e-05	5.992939329402207e-05	6.1011212918093105e-05
K02879	0.0005293156389983577	0.0005395976038638967	0.0006649537597498858
K02881	0.00040496624679907725	0.00041213217477052016	0.000245535810219776
K02882	2.143993059959176e-08	3.015872282044758e-08	0.0
K02883	1.3385661810920015e-07	0.0	8.145105359277598e-08
K02884	4.751290036735322e-05	9.593019330109384e-05	3.383166888298782e-05
K02885	9.179009910869123e-08	5.843529903446624e-08	1.082370411629463e-08
K02886	0.0007280414517982704	0.0008661018553239709	0.0005507171846613065
K02887	0.0002654295031487982	0.0004007486945918179	0.00034398529262352203
K02888	5.2051019448548505e-05	8.400582350596624e-05	4.967489687761049e-05
K02889	7.793358209995044e-06	7.907591732301156e-06	1.1666359705299676e-08
K02890	0.0010070469405421684	0.0010407040700689985	0.0011305762946870912
K02891	0.0	1.215487538007481e-08	0.0
K02892	0.0008624838991391603	0.001014019283739637	0.0010950478233626205
K02893	8.287163399007761e-07	4.926091641154891e-07	2.696559080120146e-07
K02894	4.249787914334554e-09	4.458785748983729e-08	0.0
K02895	0.0002700749593347124	0.0002570917402704354	0.00027738111633608204
K02896	3.2047010917915714e-07	1.200051564261917e-07	4.286171597329173e-07
K02897	7.268822407004303e-05	0.0001343372124800629	7.088691896999976e-05
K02898	1.629541740597758e-08	0.0	3.5958607112431897e-09
K02899	4.303441240487983e-05	9.019596507322355e-05	4.1637303869569164e-05
K02900	2.447078693654178e-08	9.787812754612976e-08	2.9915752852217035e-08
K02901	0.0	0.0	4.595278835339381e-09
K02902	1.3528138965180377e-06	6.393182292626092e-07	1.4407049294248313e-06
K02903	1.4668553903254303e-08	0.0	0.0
K02904	0.00011597071860066716	0.00015674758309017534	0.00010482382927029388
K02905	4.978144380118437e-07	3.011001597637628e-07	7.795685321709153e-09
K02906	0.00038736036816100066	0.0004958638647743211	0.00038911918021876477
K02907	1.522928431175314e-05	5.269458563310338e-05	1.1949661991020857e-05
K02908	3.693409626778922e-07	0.0	7.2304380938330765e-09
K02909	7.8417556718767e-05	0.00015906953296485312	6.849689362402802e-05
K02910	2.3772766124690444e-06	7.64802831185133e-06	1.4338331058741495e-06
K02911	3.8384304251251895e-05	6.573873522328263e-05	3.320731014509569e-05
K02912	7.047045990310342e-07	6.050953342392377e-07	7.570652375153048e-09
K02913	8.038391264385005e-06	1.4918383603867758e-05	8.040096700235465e-06
K02914	7.602275909051512e-07	7.040773882805117e-06	5.563019498882519e-06
K02915	0.0	0.0	2.624854718885024e-09
K02916	6.7997154800172224e-06	2.269628384045271e-05	4.6265302078157745e-06
K02917	2.8794624757664893e-08	0.0	0.0
K02918	1.703424401122939e-07	0.0	0.0
K02919	8.881347147405674e-06	1.8182033006531624e-05	1.661606729873521e-05
K02921	0.0	3.011001597637628e-07	2.4698770095107486e-09
K02922	1.1273596240018132e-07	0.0	0.0
K02923	3.356836095914394e-07	3.7625519533668326e-07	1.4445126679753579e-08
K02924	8.427911597605595e-07	1.8779542588592803e-06	0.0
K02925	5.0197245271638984e-08	1.5645890366759527e-06	8.939750206895974e-07
K02926	0.0003664027926640414	0.00045855916062422235	0.00030345643884614564
K02927	2.877357593648043e-07	2.769611051939437e-06	0.0
K02929	6.231982028892708e-07	4.2250926562822657e-07	2.2531410250433524e-09
K02930	1.412282512805484e-06	3.011001597637628e-07	0.0
K02931	5.909087426799069e-05	7.450572476491851e-05	5.234307580807747e-05
K02932	8.66816340715031e-07	1.054354577097925e-06	0.0
K02933	0.0005764609414322338	0.00043143999584704175	0.00034863841486160375
K02934	2.991298242023207e-07	1.2675277968846797e-06	4.909488122702281e-09
K02935	2.6809776131522383e-05	2.158369242645554e-05	2.6747883654990292e-05
K02936	2.3529066885067308e-06	1.3217078137378517e-06	0.0
K02937	1.1532117454524812e-08	4.2624370607277875e-07	6.376063364144057e-08
K02938	0.0	0.0	2.274037247414e-07
K02939	0.00011924802607775119	0.00021396265970028246	0.00012110631935655718
K02940	1.001050823070095e-08	0.0	0.0
K02941	2.8727580554840475e-07	0.0	1.2494144774974945e-07
K02942	4.2428253911577017e-07	1.6073307203020326e-05	4.263751117386393e-06
K02943	1.7682937596482803e-07	5.9270956328368065e-06	2.256692897694894e-06
K02945	0.0003279548542508869	0.00047888299066748855	0.00046551743288247453
K02946	2.3248963172065994e-06	8.273219367149644e-06	1.6647177399706422e-06
K02947	1.1194112635260012e-06	1.1916975639944989e-07	1.0387119590819201e-08
K02948	5.684468674655892e-05	0.00019560029974946406	7.585760715663653e-05
K02949	2.091963904752861e-08	0.0	7.926806999181889e-09
K02950	7.43992643375244e-05	2.8524697708048837e-05	2.7140859576864403e-05
K02951	5.097802778380921e-07	0.0	2.469396134147444e-08
K02952	0.00042299062380157337	0.0006139539072072902	0.0003345960328478041
K02953	6.419688661278047e-09	2.484352943964516e-08	1.554194589699244e-08
K02954	0.00011001558268835716	0.00019061868048522853	0.00017163555830482816
K02955	4.489132709969461e-07	2.4719284359397313e-06	3.826366146828851e-09
K02956	0.0005069543923010372	0.0005192589842200039	0.0005986932574432587
K02957	4.499644699726923e-07	5.054600506904184e-07	0.0
K02958	1.5476971846333325e-08	8.054547806391117e-07	1.0496337655174379e-07
K02959	0.0006310201499881615	0.0005523337276363391	0.0006286139437842574
K02960	8.571087752937715e-08	5.4864404270778815e-08	1.1666359705299676e-08
K02961	3.117780458569075e-05	4.3191315953003046e-05	3.6991826010228856e-05
K02962	8.395192487801038e-07	1.5686279566484426e-06	4.3291629525338636e-09
K02963	3.4724663688669006e-05	9.392111876011498e-05	4.9884784654147347e-05
K02964	2.0642969843867664e-07	7.30676212308987e-07	2.4464553195898628e-08
K02965	5.4966438344426067e-05	0.00011289531516538745	7.869661914546221e-05
K02966	3.0914484371558034e-07	1.6337712168266095e-07	6.197782020821211e-09
K02967	0.0009920817977222465	0.0011091286787904373	0.0009678964330552523
K02968	5.05763422054581e-06	4.70204546044392e-06	4.22429857397727e-06
K02969	1.8630961842484338e-08	2.487828881830765e-07	9.032152067704214e-08
K02970	8.685721835798913e-05	9.185938209731617e-05	8.455442228694682e-05
K02972	4.4236125636863785e-07	1.0717860197218376e-08	3.5258574556548024e-09
K02973	1.0993165439115121e-07	3.464648542547759e-07	5.9814696551470345e-09
K02974	2.396256403336043e-07	1.815361107357246e-06	4.63707817274996e-08
K02976	2.8340448205257307e-06	4.202666830998959e-06	2.7674921151735834e-07
K02977	2.4281516563904842e-08	6.29668890174905e-07	9.99194742750752e-09
K02978	2.8302609742113625e-07	1.2044006390550512e-06	0.0
K02979	2.0643834871815645e-06	3.4247016655594047e-06	3.425821732566767e-07
K02981	1.994656967012995e-06	4.531020025046438e-06	5.2835247395623896e-08
K02982	0.00015795140304453303	0.0002481776698092021	0.00015142215607015998
K02984	2.2856046963980393e-06	1.4472188507839788e-06	3.5958607112431897e-09
K02985	0.0	0.0	7.549549315310235e-09
K02986	0.00042144030314910893	0.0005439855147061439	0.00044551528957989626
K02987	1.8123209391030484e-06	5.49188728163273e-07	1.2940259646815598e-07
K02988	5.5278185887436515e-05	0.0001047744814308606	5.3176243479472106e-05
K02989	0.0	0.0	2.267043830212376e-08
K02990	0.0003584831523436283	0.0003499388880681932	0.0004205437892716601
K02991	4.3937975365967594e-07	7.388928461908122e-07	1.1199725328976782e-08
K02992	0.0007111614339108252	0.0005525916731662452	0.00036830034597268177
