intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative
504300,0.153073303991501,0.0020607934054611026,0.00036424343602974653,1.3176216612784725e-05,2.0833333333333335,2.0,1.2555432644432802,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00986,2763cd9cf54b66d00a2b136b968f2c1a,0.8660484286450283,1200,48,66500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7318518803744298,0.9716468243802916,0.8517493523773607,0.9716468243802916,False
734000,0.2227955683715283,0.0012863992515495264,0.000333889816360601,1.6865557264364447e-05,2.909090909090909,3.0,2.0650575802910085,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00558,2ec412a5cdbe24f17b833dc0acb64e21,0.8583791369430476,1100,49,65400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.78890482340931,0.9699198124206132,0.8794123179149615,0.9699198124206132,False
670200,0.20342995902261346,0.0012876641771825909,0.00030353619669145547,2.7406530554592228e-05,5.2,2.5,5.2687759489277965,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01126,37ed17dc83e17470b323a74668ec37cb,0.8629925315477723,1000,50,64400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7746870284364616,0.9709601532030907,0.8728235908197761,0.9709601532030907,False
706900,0.21456973744118987,0.001201345506967804,0.00030353619669145547,1.2122119283761947e-05,2.3,1.0,1.8466185312619388,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01426,8a2b136712ec17fd0966d2e366cef11f,0.8492311388755406,1000,51,63400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7829914066994609,0.9678435987794121,0.8754175027394364,0.9678435987794121,False
576600,0.17501897101229322,0.0015003750937734434,0.00030353619669145547,3.109587120617195e-05,5.9,3.0,6.533758489567854,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01972,916e21b8e653d7400793a9d4e5c376e3,0.8651162790697674,1000,52,62400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7517273077361264,0.9714375727180525,0.8615824402270895,0.9714375727180525,False
493900,0.14991652754590984,0.0017793594306049821,0.00030353619669145547,2.687948189008084e-05,5.1,3.0,4.948737212663449,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02483,33b724c5c5cc388f99e4daa23e7cd3e4,0.8788256227758007,1000,53,61400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7288081232629842,0.9744970799785639,0.851652601620774,0.9744970799785639,False
517800,0.15717104264683562,0.0017041581458759373,0.00030353619669145547,1.581145993534167e-05,3.0,1.0,2.756809750418044,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03820,f10c65f2c1a11ce1121a6f844f129791,0.8824130879345603,1000,54,60400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7357288878124952,0.9752913854217522,0.8555101366171237,0.9752913854217522,False
432400,0.13124905144938534,0.0018112296236667338,0.0002731825770223099,1.1068021954739169e-05,2.3333333333333335,2.0,1.5634719199411433,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01092,c774cf06e42316bd1f555e38e664fa48,0.870195210303884,900,55,59500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7096799513122849,0.9725755281783228,0.8411277397453039,0.9725755281783228,False
772400,0.2344513583244802,0.001013285296104481,0.0002731825770223099,5.6394207102718624e-05,11.88888888888889,2.0,22.55090263995087,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03655,a9393b1c80b9c282638f40102c03cc7b,0.8696239585678901,900,56,58600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7969917987327185,0.9724478024913774,0.884719800612048,0.9724478024913774,False
317600,0.09640309606920626,0.002477291494632535,0.0002731825770223099,1.4757362606318892e-05,3.111111111111111,2.0,3.6345393852880283,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K16261,35e530f492a4b3a0629120d93136b363,0.8742086429947702,900,57,57700,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6672083889479634,0.9734710020076681,0.8203396954778157,0.9734710020076681,False
508300,0.1542874487782668,0.0013715069432539003,0.00024282895735316435,2.582538456105806e-05,6.125,3.0,6.603739470936145,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01465,ec24829caebd60f0d5c97801f4291f49,0.8714212240699468,800,58,56900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7330091929464125,0.9728494252437023,0.8529293090950574,0.9728494252437023,False
361900,0.10984974958263773,0.0019593436198873378,0.00024282895735316435,8.959827296693612e-06,2.125,2.0,0.7806247497997998,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K04656,0f667f4cd3e61e1f0e2737b3703b2932,0.8863580700465344,800,59,56100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.684862072907428,0.9761618723034498,0.8305119726054389,0.9761618723034498,False
222200,0.0674457429048414,0.003208985158443642,0.00024282895735316435,1.1068021954739169e-05,2.625,1.5,2.057759704144291,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K11473,f3b90604c0e3c2aab5a0317b169369fb,0.8912956277577216,800,60,55300,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6212039524725685,0.9772470209989096,0.7992254867357391,0.9772470209989096,False
350600,0.10641979056002428,0.0017232890201870998,0.00021247533768401882,3.0041773877149174e-05,8.142857142857142,2.0,9.493284414763513,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00425,e283014f82a48bc9f3d6f675b4cb0e23,0.8631216149679961,700,61,54600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6805307939069891,0.9709891980336557,0.8257599959703223,0.9709891980336557,False
630700,0.19144027925330095,0.0009375837128315028,0.00021247533768401882,1.2649167948273336e-05,3.4285714285714284,1.0,3.1102201510110348,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00525,7a63fbc2af0754c6452e3bed95124ce4,0.844762925261184,700,62,53900,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7653321642238265,0.9668229903815744,0.8660775773027005,0.9668229903815744,False
457600,0.13889816360601,0.0012977382276603633,0.00021247533768401882,1.3176216612784725e-05,3.5714285714285716,2.0,3.6977654587270816,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00705,17370cdd6dcde71b2d3459324a815caa,0.8483500185391175,700,63,53200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7177655376369647,0.9676426780211991,0.8427041078290819,0.9676426780211991,False
142000,0.043102139930186675,0.004074505238649592,0.00021247533768401882,8.959827296693612e-06,2.4285714285714284,2.0,1.3997084244475302,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01246,65a6cfc7889e8d85c3b0b2cf918f9b7c,0.8265424912689173,700,64,52500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.5679931109136253,0.9626159135684349,0.76530451224103,0.9626159135684349,False
465600,0.14132645317954165,0.0013045098770033544,0.00021247533768401882,3.3731114528728894e-05,9.142857142857142,3.0,13.663596801392394,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03284,caba05a0f344c8c26b66905d87db3a88,0.8676854267610883,700,65,51800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7202578390801331,0.9720138668519608,0.846135852966047,0.9720138668519608,False
477000,0.14478676582182426,0.0012665098606839153,0.00021247533768401882,6.324583974136668e-06,1.7142857142857142,1.0,1.3850513878332367,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03566,1c5ab0360a7ec9ccfa55efa02141291b,0.8630360050660394,700,66,51100,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7237508306806415,0.9709699354901631,0.8473603830854023,0.9709699354901631,False
222500,0.06753680376384884,0.0027450980392156863,0.00021247533768401882,7.905729967670834e-06,2.142857142857143,1.0,1.5518257844571737,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07451,084edb77dc5fa9a39addef9b15f7e1d0,0.8725490196078431,700,67,50400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6213716037975826,0.9731011078202607,0.7972363558089217,0.9731011078202607,False
715500,0.2171801487327364,0.0007139457401237506,0.00018212171801487327,5.797535309625279e-06,1.8333333333333333,1.0,1.462494064565354,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00059,dba6c4ba2ef46084158566ebf00d6890,0.8513802950975726,600,68,49800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7848873452540409,0.9683329695977388,0.8766101574258899,0.9683329695977388,False
481000,0.14600091060859008,0.001072769533345253,0.00018212171801487327,1.528441127083028e-05,4.833333333333333,4.0,4.412734098291242,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00108,f7fac8567dc416f1f2c94c86638a75e3,0.8600035758984445,600,69,49200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7249606173446452,0.9702866396494954,0.8476236284970703,0.9702866396494954,False
750900,0.22792533009561391,0.0006883891693437356,0.00018212171801487327,5.797535309625279e-06,1.8333333333333333,1.5,0.8975274678557508,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01154,552017b55039a4a28ef440f832c517ce,0.8615190454336852,600,70,48600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7925046520868316,0.9706283601991677,0.8815665061429996,0.9706283601991677,False
572200,0.1736834117468508,0.000900360144057623,0.00018212171801487327,6.324583974136668e-06,2.0,1.0,1.5275252316519468,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01183,2a574b2e1488a73df5dd4c613cb7e5a4,0.8586434573829532,600,71,48000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7505765124995393,0.9699795384900765,0.8602780254948079,0.9699795384900765,False
482300,0.14639550766428897,0.0011066027296200663,0.00018212171801487327,8.959827296693612e-06,2.8333333333333335,2.5,1.674979270186815,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01533,6965be46ec86595ada08b271716663a1,0.8895241608262634,600,72,47400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7253520649904123,0.9768582524114597,0.851105158700936,0.9768582524114597,False
446000,0.13537714372438914,0.0011799410029498525,0.00018212171801487327,1.6338508599853058e-05,5.166666666666667,2.0,6.413960468297952,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02341,1fe183e3cf061998567d4abcce3ee857,0.8770894788593904,600,73,46800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7140890460064593,0.9741117462668898,0.8441003961366745,0.9741117462668898,False
446000,0.13537714372438914,0.001173479366321142,0.00018212171801487327,1.7919654593387225e-05,5.666666666666667,2.0,5.934831271588285,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03215,13a78a3e765e9b0eaabd45fbef6119bc,0.8722863289653824,600,74,46200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7140890460064593,0.9730425081683302,0.8435657770873948,0.9730425081683302,False
633400,0.1922598269843679,0.0008161044613710555,0.00018212171801487327,6.851632638648057e-06,2.1666666666666665,2.0,1.0671873729054748,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03574,04ef2d153248260c5dfcee6ede06a290,0.8615342763873776,600,75,45600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7659863159416319,0.970631792158366,0.8683090540499989,0.970631792158366,False
558400,0.16949461223250872,0.0009324009324009324,0.00018212171801487327,7.378681303159446e-06,2.3333333333333335,2.0,1.4907119849998598,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03581,2ea5e7d2b68e6ddfbd99e39350d240c2,0.8677544677544677,600,76,45000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7469206755094537,0.9720293348234311,0.8594750051664424,0.9720293348234311,False
472900,0.14354226741538928,0.0009206407659731173,0.00015176809834572774,1.8973751922410003e-05,7.2,6.0,5.706137047074843,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00058,b546fd933f8c6412c740a7f097fb07fa,0.8707420364573744,500,77,44500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7225023469710274,0.9726977297486185,0.847600038359823,0.9726977297486185,False
416800,0.12651388678099865,0.0010360547036883548,0.00015176809834572774,3.689340651579723e-06,1.4,1.0,0.4898979485566356,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01066,85be3d9d9ba166163428d55344ec64c9,0.8636552009946126,500,78,44000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7044836876345435,0.9711092224168361,0.8377964550256898,0.9711092224168361,False
332900,0.10104719987858553,0.0012929919834497026,0.00015176809834572774,7.378681303159446e-06,2.8,2.0,2.638181191654584,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01104,349e3ecd41393396a25da8af2ddc60e9,0.860874062580812,500,79,43500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6735163740077095,0.9704829829815947,0.8219996784946522,0.9704829829815947,False
302800,0.09191076035817271,0.0014326647564469914,0.00015176809834572774,7.905729967670834e-06,3.0,2.0,1.7888543819998317,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01772,0735dd79ebd349e2455c98c56df289c2,0.867621776504298,500,80,43000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6608708154923217,0.9719996057509228,0.8164352106216223,0.9719996057509228,False
243000,0.07375929579602368,0.0018456995201181247,0.00015176809834572774,1.581145993534167e-05,6.0,5.0,3.7416573867739413,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02654,03af982b3f3280c7e3be46d3d448969b,0.8970099667774086,500,81,42500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6324215410409245,0.9784968991344073,0.8054592200876659,0.9784968991344073,False
167000,0.05069054484747306,0.0026260504201680674,0.00015176809834572774,5.797535309625279e-06,2.2,2.0,1.469693845669907,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03179,ded3dc90e9beb8e73e111f963e07bc98,0.8771008403361344,500,82,42000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.5867170292179725,0.9741142699069228,0.7804156495624477,0.9741142699069228,False
615300,0.18676582182425255,0.0007078142695356738,0.00015176809834572774,2.635243322556945e-06,1.0,1.0,0.0,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03307,5ef0449079cfdd6d836c6dbb6cdea3b1,0.8710362400906002,500,83,41500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.761557645346911,0.9727634512885749,0.8671605483177429,0.9727634512885749,False
641200,0.19462740931856123,0.0006806425265450585,0.00015176809834572774,3.689340651579723e-06,1.4,1.0,0.4898979485566356,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03496,0bebb1e890311e26d40eb09a6e5ad1c5,0.8728559760413831,500,84,41000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7678636379276352,0.9731695641741248,0.87051660105088,0.9731695641741248,False
968300,0.2939140992563363,0.0004424778761061947,0.00015176809834572774,4.005569850286556e-05,15.2,2.0,24.086510747719355,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K06147,847b12e2f74a4fa4fd161d252a5999fb,0.8569026548672566,500,85,40500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.8338489491078959,0.9695859143830815,0.9017174317454887,0.9695859143830815,False
652500,0.19805736834117468,0.000674399784192069,0.00015176809834572774,3.689340651579723e-06,1.4,1.0,0.8,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K06994,735d3c53a19eb52863a747e94f2da336,0.8800917183706501,500,86,40000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7705512026076736,0.9747777035835603,0.8726644530956169,0.9747777035835603,False
220700,0.06699043860980422,0.0019692792437967705,0.00015176809834572774,4.743437980602501e-06,1.8,1.0,1.1661903789690602,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07485,60cbc15a2e236c5c6819a4df1126a130,0.8692398582118944,500,87,39500,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6203629693077869,0.9723618840775936,0.7963624266926903,0.9723618840775936,False
107100,0.03250872666565488,0.003971405877680699,0.00015176809834572774,1.8973751922410003e-05,7.2,1.0,7.909487973314076,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K19355,b1e6c65084b8546af97c88769b2b3493,0.8506751389992058,500,88,39000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.5368380541814689,0.9681725119889549,0.7525052830852119,0.9681725119889549,False
179500,0.05448474730611626,0.0019203072491598655,0.00012141447867658218,4.216389316091112e-06,2.0,1.5,1.224744871391589,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00571,5bf86d3f5d37e3f413744ac8f39aa55a,0.8617378780604896,400,89,38600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.5952484729909701,0.9706776646404552,0.7829630688157126,0.9706776646404552,False
564100,0.17122476855365001,0.0006100350770169285,0.00012141447867658218,3.689340651579723e-06,1.75,1.0,1.299038105676658,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00626,5a2004dd6e0cf68c7efb20d8abf6de29,0.8603019673631234,400,90,38200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7484393610400595,0.9703539614806933,0.8593966612603764,0.9703539614806933,False
330000,0.1001669449081803,0.0010718113612004287,0.00012141447867658218,1.581145993534167e-05,7.5,1.5,10.688779163215974,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K00919,609a86ab6e4a3db43c7d8c1b556c033c,0.8842443729903537,400,91,37800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6723388196361614,0.975695857153129,0.8240173383946452,0.975695857153129,False
281300,0.08538473212930642,0.0012449424214130097,0.00012141447867658218,5.797535309625279e-06,2.75,1.5,2.48746859276655,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K01911,393350bf3df897e4692ada8fd8ec8b45,0.875505757858699,400,92,37400,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.651207428192843,0.9737597099640015,0.8124835690784222,0.9737597099640015,False
260600,0.0791015328577933,0.0013550135501355014,0.00012141447867658218,4.743437980602501e-06,2.25,2.0,1.0897247358851685,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02108,ecf2acd145940c6766b96d4e1e1cce71,0.8827913279132791,400,93,37000,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.6413281185672259,0.9753749814074967,0.8083515499873613,0.9753749814074967,False
111500,0.033844285931097284,0.0032025620496397116,0.00012141447867658218,2.635243322556945e-06,1.25,1.0,0.4330127018922193,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K02990,77bd23ec488c1b034b6f70f49a9a81ca,0.8927141713370697,400,94,36600,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.5411782984977981,0.9775578910983196,0.7593680947980588,0.9775578910983196,False
572600,0.1738048262255274,0.0006128389765589091,0.00012141447867658218,2.635243322556945e-06,1.25,1.0,0.4330127018922193,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K03750,c174d0a6898f87cea86e4852156acf89,0.8772789949440785,400,95,36200,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.7506814222125624,0.9741538386405817,0.862417630426572,0.9741538386405817,False
276400,0.08389740476551828,0.0012804097311139564,0.00012141447867658218,1.3176216612784725e-05,6.25,4.5,5.539629951540085,/data/shared_data/KEGG_data/sourmash_sketches/output_KOs/KOs_sketched/KOs_sketched_scaled_100.sig.zip,ko:K07089,76d1deb3ab373cdf5d59e25536565bd9,0.8847631241997439,400,96,35800,/data/dmk333/temp/FreshFun/FunUniFrac/experiments/QIITA_study/joined/EGAF00002727226.fastq,,0dbd9834,3294500,5,protein,100,32945,True,0.648922760700165,0.9758103107339294,0.8123665357170472,0.9758103107339294,False
